,Order ID,Order Date,Customer ID,Product ID,Quantity,Sales,Coffee Type,Roast Type,Unit Weight(kg),Unit Price,Price per 100g,Unit Profit,Address Line 1,City,Country,Postcode,Loyalty Card,Order Profit,Unit Profit Percentage
127,HEL-86709-449,2022-06-10,86579-92122-OC,E-D-2.5,1.0,27.945,Exc,D,2.5,27.945,1.1178,3.07395,5 Morrow Street,Oklahoma City,United States,73129.0,Yes,3.07395,0.11
128,LTN-89139-350,2019-06-27,07756-71018-GU,R-L-2.5,5.0,137.42499999999998,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,43 Doe Crossing Center,Fort Wayne,United States,46896.0,Yes,8.2455,0.060000000000000005
129,RLM-96511-467,2020-01-06,43014-53743-XK,R-L-2.5,1.0,27.484999999999996,Rob,L,2.5,27.484999999999996,1.0994,1.6490999999999998,4040 Hoard Junction,Dallas,United States,75210.0,No,1.6490999999999998,0.060000000000000005
130,CVP-18956-553,2021-08-04,86561-91660-RB,L-D-1,3.0,38.849999999999994,Lib,D,1.0,12.95,1.295,1.6835,2651 Stoughton Place,Scranton,United States,18505.0,No,5.0504999999999995,0.13
131,LQG-41416-375,2021-10-19,45190-08727-NV,L-D-1,3.0,38.849999999999994,Lib,D,1.0,12.95,1.295,1.6835,7 Northland Court,Leixlip,Ireland,A86,Yes,5.0504999999999995,0.13
132,JOM-80930-071,2021-11-10,54904-18397-UD,L-D-1,6.0,77.69999999999999,Lib,D,1.0,12.95,1.295,1.6835,27 Mosinee Court,Beaumont,Ireland,D17,No,10.100999999999999,0.13
133,GHR-72274-715,2021-05-24,86881-41559-OR,L-D-1,1.0,12.95,Lib,D,1.0,12.95,1.295,1.6835,957 Sachtjen Road,Santa Ana,United States,92725.0,No,1.6835,0.13
134,JUO-34131-517,2019-02-13,07972-83748-JI,L-D-1,6.0,77.69999999999999,Lib,D,1.0,12.95,1.295,1.6835,54400 Brickson Park Center,Corona,United States,92878.0,Yes,10.100999999999999,0.13
135,AMT-40418-362,2020-08-08,04513-76520-QO,L-D-1,1.0,12.95,Lib,D,1.0,12.95,1.295,1.6835,2 Heffernan Center,Roanoke,United States,24040.0,Yes,1.6835,0.13
136,YTW-40242-005,2019-10-28,01035-70465-UO,L-D-1,4.0,51.8,Lib,D,1.0,12.95,1.295,1.6835,72 Maryland Terrace,Charlottesville,United States,22908.0,Yes,6.734,0.13
137,QTR-19001-114,2019-11-21,01035-70465-UO,A-D-1,2.0,19.9,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,72 Maryland Terrace,Charlottesville,United States,22908.0,Yes,1.7909999999999997,0.09
138,MUY-15309-209,2021-12-12,97152-03355-IW,L-D-1,3.0,38.849999999999994,Lib,D,1.0,12.95,1.295,1.6835,4738 Bashford Crossing,Newbiggin,United Kingdom,NE46,No,5.0504999999999995,0.13
139,WWH-92259-198,2022-03-11,35256-12529-FT,L-D-1,4.0,51.8,Lib,D,1.0,12.95,1.295,1.6835,013 Vernon Way,Sacramento,United States,94237.0,Yes,6.734,0.13
140,CTE-31437-326,2019-01-02,22721-63196-UJ,L-D-1,4.0,51.8,Lib,D,1.0,12.95,1.295,1.6835,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,6.734,0.13
141,CTE-31437-326,2019-01-02,22721-63196-UJ,L-L-0.2,3.0,14.265,Lib,L,0.2,4.755,2.3775,0.61815,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,1.85445,0.13
142,CTE-31437-326,2019-01-02,22721-63196-UJ,E-M-0.2,4.0,16.5,Exc,M,0.2,4.125,2.0625,0.45375,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,1.815,0.11
143,CTE-31437-326,2019-01-02,22721-63196-UJ,R-M-0.2,4.0,11.94,Rob,M,0.2,2.985,1.4925,0.17909999999999998,5069 Boyd Parkway,Belfast,United Kingdom,BT2,No,0.7163999999999999,0.06
144,NAR-00747-074,2021-10-16,23243-92649-RY,L-D-1,4.0,51.8,Lib,D,1.0,12.95,1.295,1.6835,22 South Court,Aurora,United States,80045.0,No,6.734,0.13
145,MHM-44857-599,2019-09-12,26295-44907-DK,L-D-1,1.0,12.95,Lib,D,1.0,12.95,1.295,1.6835,8 Waywood Alley,Cincinnati,United States,45999.0,No,1.6835,0.13
146,THE-61147-027,2019-12-31,94091-86957-HX,L-D-1,2.0,25.9,Lib,D,1.0,12.95,1.295,1.6835,8424 Milwaukee Court,Beaumont,Ireland,D17,No,3.367,0.13
147,TCX-76953-071,2021-08-25,94091-86957-HX,E-D-0.2,5.0,18.225,Exc,D,0.2,3.645,1.8225,0.40095000000000003,8424 Milwaukee Court,Beaumont,Ireland,D17,No,2.00475,0.11
148,DCI-96254-548,2022-06-14,94091-86957-HX,A-D-0.2,6.0,17.91,Ara,D,0.2,2.985,1.4925,0.26865,8424 Milwaukee Court,Beaumont,Ireland,D17,No,1.6118999999999999,0.09000000000000001
149,SEC-91807-425,2021-01-31,94091-86957-HX,A-M-1,2.0,22.5,Ara,M,1.0,11.25,1.125,1.0125,8424 Milwaukee Court,Beaumont,Ireland,D17,No,2.025,0.09
150,LXK-00634-611,2022-02-20,94091-86957-HX,R-L-1,3.0,35.849999999999994,Rob,L,1.0,11.95,1.1949999999999998,0.717,8424 Milwaukee Court,Beaumont,Ireland,D17,No,2.151,0.06
151,KCY-61732-849,2019-03-16,11349-55147-SN,L-D-1,2.0,25.9,Lib,D,1.0,12.95,1.295,1.6835,4 Colorado Center,Dungarvan,Ireland,T56,No,3.367,0.13
152,SPA-79365-334,2021-06-01,79857-78167-KO,L-D-1,3.0,38.849999999999994,Lib,D,1.0,12.95,1.295,1.6835,43 Grasskamp Junction,San Angelo,United States,76905.0,No,5.0504999999999995,0.13
153,CZG-01299-952,2019-02-12,09540-70637-EV,L-D-1,2.0,25.9,Lib,D,1.0,12.95,1.295,1.6835,89789 Sachtjen Hill,Ballivor,Ireland,D17,Yes,3.367,0.13
154,ZUR-55774-294,2020-06-03,33269-10023-CO,L-D-1,6.0,77.69999999999999,Lib,D,1.0,12.95,1.295,1.6835,63 Holmberg Avenue,Clearwater,United States,34620.0,Yes,10.100999999999999,0.13
155,TWD-70988-853,2019-12-03,87519-68847-ZG,L-D-1,6.0,77.69999999999999,Lib,D,1.0,12.95,1.295,1.6835,85 Calypso Place,Knoxville,United States,37924.0,Yes,10.100999999999999,0.13
156,UPX-54529-618,2021-09-10,40535-56770-UM,L-D-1,3.0,38.849999999999994,Lib,D,1.0,12.95,1.295,1.6835,5546 Kensington Hill,Portland,United States,97240.0,No,5.0504999999999995,0.13
157,DTB-71371-705,2019-07-03,48544-90737-AZ,L-D-1,1.0,12.95,Lib,D,1.0,12.95,1.295,1.6835,445 Heath Terrace,Clearwater,United States,34620.0,Yes,1.6835,0.13
158,IPP-31994-879,2022-01-21,65223-29612-CB,E-D-0.5,3.0,21.87,Exc,D,0.5,7.29,1.458,0.8019000000000001,7005 Mariners Cove Place,Dayton,United States,45440.0,Yes,2.4057000000000004,0.11
159,RFH-64349-897,2019-10-22,61954-61462-RJ,E-D-0.5,3.0,21.87,Exc,D,0.5,7.29,1.458,0.8019000000000001,1 Beilfuss Junction,Anchorage,United States,99507.0,Yes,2.4057000000000004,0.11
160,VDZ-76673-968,2020-12-31,82246-82543-DW,E-D-0.5,2.0,14.58,Exc,D,0.5,7.29,1.458,0.8019000000000001,7 Brickson Park Road,Charlotte,United States,28210.0,Yes,1.6038000000000001,0.11
161,CBT-55781-720,2021-11-15,97855-54761-IS,E-D-0.5,3.0,21.87,Exc,D,0.5,7.29,1.458,0.8019000000000001,581 Forest Run Avenue,Greensboro,United States,27415.0,Yes,2.4057000000000004,0.11
162,BYU-58154-603,2020-12-17,51971-70393-QM,E-D-0.5,4.0,29.16,Exc,D,0.5,7.29,1.458,0.8019000000000001,601 Northridge Circle,Castlebridge,Ireland,R14,No,3.2076000000000002,0.11
163,VEA-31961-977,2021-12-15,51432-27169-KN,E-D-0.5,3.0,21.87,Exc,D,0.5,7.29,1.458,0.8019000000000001,045 Jana Place,Eadestown,Ireland,A86,No,2.4057000000000004,0.11
164,EQE-31648-909,2019-01-18,19821-05175-WZ,E-D-0.5,5.0,36.45,Exc,D,0.5,7.29,1.458,0.8019000000000001,24 Mendota Junction,Lansing,United States,48919.0,Yes,4.0095,0.11
165,VRM-93594-914,2021-07-21,66806-41795-MX,E-D-0.5,5.0,36.45,Exc,D,0.5,7.29,1.458,0.8019000000000001,43451 Doe Crossing Trail,Warren,United States,44485.0,No,4.0095,0.11
166,SFB-97929-779,2022-04-08,85425-33494-HQ,E-D-0.5,4.0,29.16,Exc,D,0.5,7.29,1.458,0.8019000000000001,75275 Sunnyside Center,Fermoy,Ireland,P61,Yes,3.2076000000000002,0.11
167,FTC-35822-530,2020-10-10,14307-87663-KB,E-D-0.5,4.0,29.16,Exc,D,0.5,7.29,1.458,0.8019000000000001,5776 Coleman Circle,Tampa,United States,33661.0,Yes,3.2076000000000002,0.11
168,OGY-19377-175,2019-07-09,49084-44492-OJ,E-D-0.5,1.0,7.29,Exc,D,0.5,7.29,1.458,0.8019000000000001,5915 Hallows Court,Tullamore,Ireland,R35,Yes,0.8019000000000001,0.11
169,RJR-12175-899,2019-03-02,37274-08534-FM,E-D-0.5,3.0,21.87,Exc,D,0.5,7.29,1.458,0.8019000000000001,6404 Heffernan Junction,Akron,United States,44315.0,No,2.4057000000000004,0.11
170,OVI-27064-381,2019-11-13,37274-08534-FM,R-D-0.5,3.0,16.11,Rob,D,0.5,5.369999999999999,1.0739999999999998,0.32219999999999993,6404 Heffernan Junction,Akron,United States,44315.0,No,0.9665999999999998,0.06
171,CGO-79583-871,2019-03-04,37182-54930-XC,E-D-0.5,1.0,7.29,Exc,D,0.5,7.29,1.458,0.8019000000000001,45 Trailsway Avenue,San Francisco,United States,94132.0,Yes,0.8019000000000001,0.11
172,DKM-97676-850,2020-06-02,43439-94003-DW,E-D-0.5,5.0,36.45,Exc,D,0.5,7.29,1.458,0.8019000000000001,5678 Doe Crossing Junction,Birmingham,United States,35244.0,No,4.0095,0.11
173,WUG-76466-650,2021-02-22,43439-94003-DW,L-D-0.5,3.0,23.31,Lib,D,0.5,7.77,1.5539999999999998,1.0101,5678 Doe Crossing Junction,Birmingham,United States,35244.0,No,3.0303,0.13
174,DGZ-82537-477,2020-08-14,43439-94003-DW,R-D-1,5.0,44.75,Rob,D,1.0,8.95,0.8949999999999999,0.5369999999999999,5678 Doe Crossing Junction,Birmingham,United States,35244.0,No,2.6849999999999996,0.06
175,YPT-95383-088,2021-10-03,43439-94003-DW,E-D-2.5,2.0,55.89,Exc,D,2.5,27.945,1.1178,3.07395,5678 Doe Crossing Junction,Birmingham,United States,35244.0,No,6.1479,0.11
176,SNF-57032-096,2020-02-13,93832-04799-ID,E-D-0.5,6.0,43.74,Exc,D,0.5,7.29,1.458,0.8019000000000001,715 Oxford Lane,Newport News,United States,23605.0,No,4.811400000000001,0.11
177,PMR-56062-609,2020-01-10,43605-12616-YH,E-D-0.5,3.0,21.87,Exc,D,0.5,7.29,1.458,0.8019000000000001,78 Anderson Alley,Baltimore,United States,21239.0,No,2.4057000000000004,0.11
178,TPA-93614-840,2021-02-18,28932-49296-TM,E-D-0.5,2.0,14.58,Exc,D,0.5,7.29,1.458,0.8019000000000001,3904 Birchwood Terrace,Saint Paul,United States,55123.0,Yes,1.6038000000000001,0.11
179,RZC-75150-413,2020-03-25,92204-96636-BS,E-D-0.5,5.0,36.45,Exc,D,0.5,7.29,1.458,0.8019000000000001,70166 Marcy Center,Yonkers,United States,10705.0,No,4.0095,0.11
180,PBP-87115-410,2021-01-19,93812-74772-MV,E-D-0.5,5.0,36.45,Exc,D,0.5,7.29,1.458,0.8019000000000001,52495 Pawling Place,Lansing,United States,48912.0,Yes,4.0095,0.11
181,FVV-75700-005,2020-11-20,24891-77957-LU,E-D-0.5,3.0,21.87,Exc,D,0.5,7.29,1.458,0.8019000000000001,6111 Bobwhite Way,Reno,United States,89510.0,Yes,2.4057000000000004,0.11
182,PKJ-30083-501,2021-12-27,76948-43532-JS,E-D-0.5,2.0,14.58,Exc,D,0.5,7.29,1.458,0.8019000000000001,70 Oriole Lane,Clones,Ireland,H23,No,1.6038000000000001,0.11
183,UDB-09651-780,2020-08-31,90767-92589-LV,E-D-0.5,2.0,14.58,Exc,D,0.5,7.29,1.458,0.8019000000000001,08 Shopko Park,Richmond,United States,23203.0,No,1.6038000000000001,0.11
184,WQK-10857-119,2021-09-21,96849-52854-CR,E-D-0.5,1.0,7.29,Exc,D,0.5,7.29,1.458,0.8019000000000001,05 Bobwhite Pass,Clonskeagh,Ireland,D04,Yes,0.8019000000000001,0.11
185,QTG-93823-843,2022-01-12,46859-14212-FI,E-D-0.5,3.0,21.87,Exc,D,0.5,7.29,1.458,0.8019000000000001,5 Scott Lane,Norton,United Kingdom,S8,No,2.4057000000000004,0.11
186,QTG-93823-843,2022-01-12,46859-14212-FI,A-M-0.5,1.0,6.75,Ara,M,0.5,6.75,1.35,0.6074999999999999,5 Scott Lane,Norton,United Kingdom,S8,No,0.6074999999999999,0.08999999999999998
187,SNZ-65340-705,2022-05-20,21134-81676-FR,L-L-0.2,1.0,4.755,Lib,L,0.2,4.755,2.3775,0.61815,7 Straubel Road,Kill,Ireland,P24,Yes,0.61815,0.13
188,SCT-60553-454,2021-07-17,39123-12846-YJ,L-L-0.2,5.0,23.775,Lib,L,0.2,4.755,2.3775,0.61815,40 Clemons Place,Grand Forks,United States,58207.0,No,3.09075,0.13
189,EEJ-16185-108,2019-02-09,65552-60476-KY,L-L-0.2,5.0,23.775,Lib,L,0.2,4.755,2.3775,0.61815,856 Bonner Parkway,Naples,United States,34114.0,Yes,3.09075,0.13
190,ANM-16388-634,2021-11-19,77343-52608-FF,L-L-0.2,2.0,9.51,Lib,L,0.2,4.755,2.3775,0.61815,0780 Anthes Plaza,Burbank,United States,91505.0,No,1.2363,0.13
191,GAZ-58626-277,2021-01-04,69533-84907-FA,L-L-0.2,2.0,9.51,Lib,L,0.2,4.755,2.3775,0.61815,4752 International Point,Newmarket on Fergus,Ireland,P17,No,1.2363,0.13
192,MXM-42948-061,2020-08-11,20203-03950-FY,L-L-0.2,4.0,19.02,Lib,L,0.2,4.755,2.3775,0.61815,4 Thompson Drive,Killorglin,Ireland,H14,Yes,2.4726,0.13
193,WMP-68847-770,2022-02-16,37490-01572-JW,L-L-0.2,1.0,4.755,Lib,L,0.2,4.755,2.3775,0.61815,69128 Ronald Regan Road,Spartanburg,United States,29305.0,No,0.61815,0.13
194,JLN-14700-924,2020-06-28,79058-02767-CP,L-L-0.2,5.0,23.775,Lib,L,0.2,4.755,2.3775,0.61815,28998 Cottonwood Point,Kinloch,United Kingdom,PH43,No,3.09075,0.13
195,HVW-25584-144,2020-04-30,93405-51204-UW,L-L-0.2,5.0,23.775,Lib,L,0.2,4.755,2.3775,0.61815,43 Longview Center,Baton Rouge,United States,70820.0,Yes,3.09075,0.13
196,DOH-92927-530,2020-02-24,12839-56537-TQ,L-L-0.2,6.0,28.53,Lib,L,0.2,4.755,2.3775,0.61815,49 Eliot Alley,Garland,United States,75049.0,Yes,3.7089,0.13
197,DWB-61381-370,2021-04-09,11812-00461-KH,L-L-0.2,2.0,9.51,Lib,L,0.2,4.755,2.3775,0.61815,0389 Hintze Pass,Dallas,United States,75372.0,No,1.2363,0.13
198,RUJ-30649-712,2022-03-11,93224-71517-WV,L-L-0.2,2.0,9.51,Lib,L,0.2,4.755,2.3775,0.61815,3513 Burning Wood Way,Fargo,United States,58122.0,Yes,1.2363,0.13
199,SVU-27222-213,2021-01-11,60748-46813-DZ,L-L-0.2,5.0,23.775,Lib,L,0.2,4.755,2.3775,0.61815,36194 Susan Street,Ballylinan,Ireland,P56,No,3.09075,0.13
200,EOL-92666-762,2020-01-11,15776-91507-GT,L-L-0.2,2.0,9.51,Lib,L,0.2,4.755,2.3775,0.61815,6743 Cascade Drive,Bagenalstown,Ireland,R21,Yes,1.2363,0.13
201,QEW-47945-682,2020-01-10,42466-87067-DT,L-L-0.2,5.0,23.775,Lib,L,0.2,4.755,2.3775,0.61815,26 Everett Hill,Minneapolis,United States,55480.0,No,3.09075,0.13
202,FLM-82229-989,2022-01-24,73017-69644-MS,L-L-0.2,2.0,9.51,Lib,L,0.2,4.755,2.3775,0.61815,2 Coolidge Crossing,Ballivor,Ireland,D17,No,1.2363,0.13
203,VSQ-07182-513,2019-07-23,18366-65239-WF,L-L-0.2,6.0,28.53,Lib,L,0.2,4.755,2.3775,0.61815,5 Butterfield Plaza,Halton,United Kingdom,LS9,No,3.7089,0.13
204,WHQ-25197-475,2021-11-26,27536-28463-NJ,L-L-0.2,4.0,19.02,Lib,L,0.2,4.755,2.3775,0.61815,5 Monument Point,Austin,United States,78715.0,Yes,2.4726,0.13
205,AHY-20324-088,2020-09-06,63499-24884-PP,L-L-0.2,2.0,9.51,Lib,L,0.2,4.755,2.3775,0.61815,7 Reinke Circle,Kinloch,United Kingdom,PH43,Yes,1.2363,0.13
206,KHZ-26264-253,2021-07-20,24972-55878-KX,L-L-0.2,6.0,28.53,Lib,L,0.2,4.755,2.3775,0.61815,2236 Mitchell Trail,Dallas,United States,75287.0,No,3.7089,0.13
207,CVE-15042-481,2022-01-01,24972-55878-KX,R-L-1,2.0,23.9,Rob,L,1.0,11.95,1.1949999999999998,0.717,2236 Mitchell Trail,Dallas,United States,75287.0,No,1.434,0.06
208,UEA-72681-629,2021-03-12,24972-55878-KX,A-L-2.5,3.0,89.35499999999999,Ara,L,2.5,29.784999999999997,1.1913999999999998,2.6806499999999995,2236 Mitchell Trail,Dallas,United States,75287.0,No,8.041949999999998,0.09
209,OJL-96844-459,2020-05-03,61253-98356-VD,L-L-0.2,5.0,23.775,Lib,L,0.2,4.755,2.3775,0.61815,831 Meadow Valley Way,Arlington,United States,76011.0,Yes,3.09075,0.13
210,RAU-17060-674,2020-06-26,12747-63766-EU,L-L-0.2,1.0,4.755,Lib,L,0.2,4.755,2.3775,0.61815,1 Hovde Pass,Washington,United States,20470.0,Yes,0.61815,0.13
211,JGZ-16947-591,2021-02-02,14264-41252-SL,L-L-0.2,6.0,28.53,Lib,L,0.2,4.755,2.3775,0.61815,9795 Acker Plaza,Muskegon,United States,49444.0,No,3.7089,0.13
212,GUG-45603-775,2022-02-06,40959-32642-DN,L-L-0.2,5.0,23.775,Lib,L,0.2,4.755,2.3775,0.61815,63071 Warner Terrace,Little Rock,United States,72215.0,Yes,3.09075,0.13
213,EZT-46571-659,2019-01-02,03396-68805-ZC,R-M-0.5,3.0,17.91,Rob,M,0.5,5.97,1.194,0.35819999999999996,949 Paget Parkway,Los Angeles,United States,90045.0,No,1.0745999999999998,0.06
214,NWQ-70061-912,2019-09-05,61021-27840-ZN,R-M-0.5,1.0,5.97,Rob,M,0.5,5.97,1.194,0.35819999999999996,1 Reinke Avenue,Los Angeles,United States,90065.0,No,0.35819999999999996,0.06
215,YHV-68700-050,2019-09-11,26333-67911-OL,R-M-0.5,5.0,29.849999999999998,Rob,M,0.5,5.97,1.194,0.35819999999999996,126 Valley Edge Street,Kinloch,United Kingdom,PH43,No,1.791,0.06
216,YHV-68700-050,2019-09-11,26333-67911-OL,L-L-2.5,2.0,72.91,Lib,L,2.5,36.455,1.4582,4.7391499999999995,126 Valley Edge Street,Kinloch,United Kingdom,PH43,No,9.478299999999999,0.13
217,LHN-75209-742,2020-03-23,01433-04270-AX,R-M-0.5,6.0,35.82,Rob,M,0.5,5.97,1.194,0.35819999999999996,48053 8th Crossing,Newark,United States,7104.0,Yes,2.1491999999999996,0.06
218,XSZ-84273-421,2019-04-14,15405-60469-TM,R-M-0.5,3.0,17.91,Rob,M,0.5,5.97,1.194,0.35819999999999996,7 Dorton Terrace,Colorado Springs,United States,80935.0,Yes,1.0745999999999998,0.06
219,SIB-83254-136,2019-05-12,45315-50206-DK,R-M-0.5,6.0,35.82,Rob,M,0.5,5.97,1.194,0.35819999999999996,6023 Novick Parkway,Naples,United States,34108.0,Yes,2.1491999999999996,0.06
220,RNH-54912-747,2021-05-01,37445-17791-NQ,R-M-0.5,1.0,5.97,Rob,M,0.5,5.97,1.194,0.35819999999999996,12 Stone Corner Avenue,Alexandria,United States,71307.0,Yes,0.35819999999999996,0.06
221,WXT-85291-143,2019-09-04,81414-81273-DK,R-M-0.5,4.0,23.88,Rob,M,0.5,5.97,1.194,0.35819999999999996,080 Stoughton Hill,Baltimore,United States,21275.0,Yes,1.4327999999999999,0.06
222,RXW-91413-276,2020-08-15,29588-35679-RG,R-M-0.5,1.0,5.97,Rob,M,0.5,5.97,1.194,0.35819999999999996,119 Iowa Plaza,Columbia,United States,29220.0,No,0.35819999999999996,0.06
223,RXW-91413-276,2020-08-15,29588-35679-RG,R-D-2.5,2.0,41.169999999999995,Rob,D,2.5,20.584999999999997,0.8233999999999999,1.2350999999999999,119 Iowa Plaza,Columbia,United States,29220.0,No,2.4701999999999997,0.060000000000000005
224,YXP-20078-116,2020-09-23,37238-52421-JJ,R-M-0.5,1.0,5.97,Rob,M,0.5,5.97,1.194,0.35819999999999996,90 Saint Paul Plaza,Grand Rapids,United States,49560.0,Yes,0.35819999999999996,0.06
225,CYH-53243-218,2020-12-18,88167-57964-PH,R-M-0.5,3.0,17.91,Rob,M,0.5,5.97,1.194,0.35819999999999996,93 Hintze Point,Charleston,United States,25336.0,No,1.0745999999999998,0.06
226,PKQ-46841-696,2020-03-18,37177-68797-ON,R-M-0.5,3.0,17.91,Rob,M,0.5,5.97,1.194,0.35819999999999996,4 Golf View Hill,Phoenix,United States,85099.0,No,1.0745999999999998,0.06
227,FBI-35855-418,2020-09-16,06552-04430-AG,R-M-0.5,6.0,35.82,Rob,M,0.5,5.97,1.194,0.35819999999999996,170 Prentice Center,Eaton,United Kingdom,DN22,No,2.1491999999999996,0.06
228,VPX-44956-367,2019-06-09,39582-35773-ZJ,R-M-0.5,5.0,29.849999999999998,Rob,M,0.5,5.97,1.194,0.35819999999999996,7 Dunning Trail,Topeka,United States,66617.0,No,1.791,0.06
229,MGH-36050-573,2020-08-03,75156-80911-YT,R-M-0.5,2.0,11.94,Rob,M,0.5,5.97,1.194,0.35819999999999996,10283 Ramsey Hill,El Paso,United States,88553.0,Yes,0.7163999999999999,0.06
230,DYP-74337-787,2019-10-23,41486-52502-QQ,R-M-0.5,1.0,5.97,Rob,M,0.5,5.97,1.194,0.35819999999999996,9945 Eagan Circle,Sacramento,United States,94207.0,No,0.35819999999999996,0.06
231,VCE-56531-986,2021-03-09,57192-13428-PL,R-M-0.5,5.0,29.849999999999998,Rob,M,0.5,5.97,1.194,0.35819999999999996,76 Larry Junction,Lusk,Ireland,K45,Yes,1.791,0.06
232,ZFR-79447-696,2021-03-22,77828-66867-KH,R-M-0.5,1.0,5.97,Rob,M,0.5,5.97,1.194,0.35819999999999996,7594 Hollow Ridge Road,Fort Worth,United States,76178.0,Yes,0.35819999999999996,0.06
233,XNU-83276-288,2022-06-01,98185-92775-KT,R-M-0.5,1.0,5.97,Rob,M,0.5,5.97,1.194,0.35819999999999996,15196 Pleasure Court,Monticello,United States,55590.0,No,0.35819999999999996,0.06
234,VUT-20974-364,2021-01-04,90285-56295-PO,R-M-0.5,6.0,35.82,Rob,M,0.5,5.97,1.194,0.35819999999999996,52441 Evergreen Lane,Atlanta,United States,30351.0,No,2.1491999999999996,0.06
235,FHD-94983-982,2020-01-21,62839-56723-CH,R-M-0.5,3.0,17.91,Rob,M,0.5,5.97,1.194,0.35819999999999996,713 Hayes Junction,Sacramento,United States,94297.0,Yes,1.0745999999999998,0.06
236,YVK-82679-655,2021-01-07,95342-88311-SF,R-M-0.5,4.0,23.88,Rob,M,0.5,5.97,1.194,0.35819999999999996,4 Brickson Park Court,Lexington,United States,40510.0,Yes,1.4327999999999999,0.06
237,AEZ-13242-456,2022-05-04,62494-09113-RP,R-M-0.5,5.0,29.849999999999998,Rob,M,0.5,5.97,1.194,0.35819999999999996,91413 Scott Way,Fort Smith,United States,72905.0,No,1.791,0.06
238,DUV-12075-132,2022-06-06,62494-09113-RP,E-D-0.2,5.0,18.225,Exc,D,0.2,3.645,1.8225,0.40095000000000003,91413 Scott Way,Fort Smith,United States,72905.0,No,2.00475,0.11
239,UME-75640-698,2019-10-11,62494-09113-RP,A-M-0.5,4.0,27.0,Ara,M,0.5,6.75,1.35,0.6074999999999999,91413 Scott Way,Fort Smith,United States,72905.0,No,2.4299999999999997,0.08999999999999998
240,DUV-12075-132,2022-06-06,62494-09113-RP,L-D-0.5,2.0,15.54,Lib,D,0.5,7.77,1.5539999999999998,1.0101,91413 Scott Way,Fort Smith,United States,72905.0,No,2.0202,0.13
241,BKK-47233-845,2021-03-08,76239-90137-UQ,A-D-1,4.0,39.8,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,68 High Crossing Court,San Jose,United States,95160.0,No,3.5819999999999994,0.09
242,RYZ-14633-602,2019-02-20,14158-30713-OB,A-D-1,4.0,39.8,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,4389 Russell Way,Rathwire,Ireland,Y25,Yes,3.5819999999999994,0.09
243,YJU-84377-606,2020-07-07,20259-47723-AC,A-D-1,1.0,9.95,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,54 Canary Terrace,Minneapolis,United States,55458.0,Yes,0.8954999999999999,0.09
244,IOM-51636-823,2022-08-06,04609-95151-XH,A-D-1,3.0,29.849999999999998,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,567 Farmco Hill,Jamaica,United States,11407.0,No,2.6864999999999997,0.09
245,XAH-93337-609,2021-10-28,66976-43829-YG,A-D-1,5.0,49.75,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,472 Mosinee Crossing,Los Angeles,United States,90071.0,No,4.477499999999999,0.09
246,FRD-17347-990,2020-05-20,46681-78850-ZW,A-D-1,4.0,39.8,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,0 Eagan Parkway,Whitegate,Ireland,D15,No,3.5819999999999994,0.09
247,BVU-77367-451,2020-10-20,77421-46059-RY,A-D-1,5.0,49.75,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,385 Corben Parkway,Atlanta,United States,31119.0,Yes,4.477499999999999,0.09
248,GYA-80327-368,2021-06-04,06899-54551-EH,A-D-1,4.0,39.8,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,52843 Longview Street,Milltown,Ireland,D04,No,3.5819999999999994,0.09
249,MVB-22135-665,2021-12-02,55621-06130-SA,A-D-1,1.0,9.95,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,13617 Harbort Lane,Albany,United States,12205.0,Yes,0.8954999999999999,0.09
250,DAH-46595-917,2021-09-12,27878-42224-QF,A-D-1,6.0,59.699999999999996,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,60371 Doe Crossing Place,Gorey,Ireland,Y25,No,5.372999999999999,0.09
251,AHQ-40440-522,2020-09-18,83833-46106-ZC,A-D-1,1.0,9.95,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,2260 Kinsman Junction,Springfield,United States,22156.0,No,0.8954999999999999,0.09
252,JNA-21450-177,2022-02-11,54798-14109-HC,A-D-1,3.0,29.849999999999998,Ara,D,1.0,9.95,0.9949999999999999,0.8954999999999999,4 Tony Circle,Oklahoma City,United States,73167.0,Yes,2.6864999999999997,0.09
253,DZI-35365-596,2021-11-02,54798-14109-HC,E-M-0.2,2.0,8.25,Exc,M,0.2,4.125,2.0625,0.45375,4 Tony Circle,Oklahoma City,United States,73167.0,Yes,0.9075,0.11
